available_seats,wl_used,class_type_CC,class_type_2A,class_type_3A,class_type_Sleeper,quota_GN,quota_Ladies,quota_PT,quota_TATKAL,current_status_CNF,current_status_RAC,current_status_WL,train_category_EXPRESS,train_category_RAJDHANI,train_category_SHATABDI,train_category_PASSENGER,label
0.804613457,2.394445027,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1.255258997,-0.107426271,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
-1.101963828,-0.576527139,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
1.109665823,-0.576527139,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
0.388632959,0.53541566,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1
1.061134765,2.446567346,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
0.256905801,-0.576527139,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
-0.630519263,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1.185928914,-0.576527139,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
1.123531839,-0.576527139,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
-1.004901712,-0.576527139,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
0.91554159,-0.576527139,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
1.338455097,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
-1.413949202,-0.576527139,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1
-1.323820094,-0.576527139,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
1.310723064,-0.576527139,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
-0.380930964,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
0.291570842,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
-0.637452272,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
-1.032633745,-0.576527139,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0.665953291,2.70717894,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
-0.51959113,-0.576527139,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
1.262192006,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
0.243039784,-0.576527139,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
0.901675574,-0.576527139,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
-0.089744615,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
-0.637452272,1.647358459,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0.693685324,-0.576527139,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
0.159843684,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
-1.13662887,0.865523679,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
0.749149391,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
1.165129889,-0.576527139,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
1.054201756,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
-1.552609369,0.709156722,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
1.671239496,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
0.423298,-0.576527139,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
-1.71206856,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
-1.018767729,1.786351309,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
-0.713715363,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
0.5896902,2.56818609,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0.451030033,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
1.303790056,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
-0.47799308,-0.576527139,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
-1.074231795,-0.576527139,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
-0.637452272,-0.576527139,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
1.546445346,-0.107426271,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
-0.339332914,1.056638847,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
-1.663537502,-0.576527139,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
-1.247557003,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0.347034909,-0.576527139,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
-1.129695862,-0.576527139,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
1.546445346,-0.576527139,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
-1.09503082,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1.567244371,1.508365609,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
-0.339332914,-0.576527139,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
-1.469413269,1.143509378,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
0.728350366,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
0.353967917,-0.576527139,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
0.076647585,-0.576527139,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1
-0.658251296,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0.735283374,-0.576527139,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
0.964072648,-0.576527139,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
-0.831576504,-0.576527139,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
0.971005657,2.099085221,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
-0.089744615,-0.576527139,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1.671239496,0.153185323,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0.485695075,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
0.46489605,1.560487928,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
-1.559542377,2.324948602,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0.91554159,-0.576527139,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
1.068067773,-0.576527139,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
-0.235337789,-0.576527139,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
0.811546465,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
-1.50407831,-0.576527139,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
1.068067773,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
1.324589081,-0.576527139,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
-1.303021069,0.987142422,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
0.01425051,-0.576527139,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
1.442450222,-0.576527139,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
1.61577543,-0.576527139,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
0.05584856,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
0.395565967,1.994840584,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
-1.067298787,0.448545129,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
-1.524877335,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1.442450222,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
1.712837546,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1.324589081,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
1.393919164,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
-0.283868848,-0.576527139,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
-1.455547252,-0.003181633,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
0.139044659,0.014192473,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
1.36618713,-0.576527139,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
1.185928914,-0.576527139,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
-0.623586255,2.672430727,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0.880876549,-0.298541439,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
1.338455097,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
0.360900925,0.309552279,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
0.201441734,-0.576527139,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
-0.588921213,-0.576527139,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
-0.235337789,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
-0.02734754,-0.576527139,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
-0.276935839,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
-1.13662887,2.550811984,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
-1.025700737,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
-0.179873723,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
-0.706782355,0.240055854,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
1.643507463,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
0.471829058,1.334624547,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1.282991031,-0.576527139,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
1.497914288,-0.576527139,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
-1.386217169,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1.116598831,-0.576527139,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0.735283374,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1.185928914,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
-0.595854222,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
-1.490212294,1.490991503,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
0.485695075,2.620308408,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1.622708438,-0.090052164,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
1.733636571,0.39642281,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
0.860077524,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
0.236106776,1.942718265,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
0.582757191,2.602934302,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
0.360900925,1.143509378,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
-0.51959113,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
1.435517213,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1.581110388,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
-1.212891961,-0.576527139,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
0.243039784,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
-1.50407831,0.344300492,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
-1.386217169,-0.576527139,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
-1.552609369,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
0.180642709,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
0.111312626,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1.414718189,-0.576527139,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
-1.282222044,2.42919324,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
0.99873769,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
-1.330753103,-0.576527139,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1.352321114,1.456243291,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
1.303790056,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
0.922474598,-0.576527139,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
1.685105513,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
-0.263069823,-0.576527139,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
1.49098128,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
-0.450261047,-0.576527139,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
-0.581988205,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
1.484048272,-0.576527139,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0.714484349,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
-1.427815219,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
0.152910676,-0.576527139,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
0.853144515,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
-1.691269535,1.595236141,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1.130464848,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
0.021183518,-0.420160183,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
-1.254490011,-0.576527139,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1.525646322,-0.159548589,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
1.158196881,1.490991503,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
-0.041213557,-0.576527139,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
0.679819308,-0.576527139,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1.61577543,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
1.692038521,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
-1.233690986,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
-1.143561878,2.550811984,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0.125178643,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
0.028116526,2.411819134,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1.712837546,2.446567346,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
-1.018767729,-0.576527139,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
-0.020414532,-0.576527139,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
-1.282222044,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
0.707551341,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
-1.205958953,-0.576527139,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
-0.505725114,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
0.277704826,2.741927152,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
0.492628083,-0.368037864,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
-0.242270798,2.046962903,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
-1.54567636,-0.576527139,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
1.511780305,2.776675365,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
-1.26142302,2.741927152,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
-0.776112438,-0.576527139,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
-0.789978454,-0.437534289,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
0.028116526,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0.402498975,0.969768316,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
0.048915551,2.620308408,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1.185928914,1.178257591,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
0.936340615,2.203329859,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
0.485695075,-0.576527139,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
0.964072648,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
0.097446609,-0.576527139,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
-0.172940715,-0.576527139,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
-0.124409657,-0.576527139,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
1.088866798,-0.576527139,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
-1.289155053,1.994840584,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
-0.984102687,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
0.333168892,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
-1.039566754,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
-0.464127064,-0.576527139,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
-1.025700737,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1.553378355,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
0.083580593,0.344300492,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1.608842421,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
0.700618333,0.153185323,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0.367833934,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
-1.476346277,-0.576527139,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
0.270771817,1.629984353,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0.035049535,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
-0.859308537,-0.576527139,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
-1.58727441,-0.576527139,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
0.880876549,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
-0.873174554,-0.576527139,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
0.222240759,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
-1.448614244,-0.298541439,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
0.686752316,-0.576527139,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
-1.427815219,-0.576527139,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
-0.471060072,2.741927152,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
0.457963042,-0.072678058,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
-0.020414532,1.351998653,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
-0.935571629,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
0.756082399,-0.576527139,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
-0.64438528,-0.576527139,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
0.749149391,-0.576527139,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
1.276058022,-0.576527139,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
-0.769179429,2.064337009,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
-1.538743352,1.247754016,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
-0.408662997,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1.199794931,-0.576527139,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
-0.235337789,-0.576527139,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
-1.615006443,-0.576527139,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
0.478762067,-0.576527139,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
1.303790056,-0.576527139,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
-1.497145302,-0.576527139,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
-0.900906587,2.01221469,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
-1.025700737,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0.672886299,2.811423577,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1.643507463,-0.576527139,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
-0.595854222,2.741927152,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
-0.207605756,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
-0.97023667,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
0.305436859,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
-0.339332914,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
0.943273623,-0.38541197,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
0.444097025,0.292178173,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
-1.247557003,-0.576527139,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
-1.400083186,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
-0.68598333,-0.576527139,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
0.645154266,2.220703965,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
-0.762246421,1.265128122,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0.87394354,-0.576527139,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
-1.289155053,1.994840584,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
-1.296088061,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
0.555025158,-0.576527139,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
0.769948416,2.863545896,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
-1.09503082,-0.576527139,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
-1.427815219,-0.576527139,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
0.353967917,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0.312369867,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0.943273623,-0.576527139,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
-0.526524139,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
0.672886299,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
-0.873174554,2.620308408,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1.033402731,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
-1.150494887,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
0.326235884,-0.576527139,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
-1.448614244,-0.576527139,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
-0.221471773,2.238078071,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1.137397856,-0.576527139,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
-1.50407831,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
0.243039784,1.821099522,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
-1.067298787,-0.576527139,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
-0.075878598,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
-0.741447396,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0.05584856,-0.576527139,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
-1.691269535,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
0.333168892,1.647358459,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
-0.852375529,2.84617179,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
-0.859308537,-0.246419121,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1
-0.554256172,-0.142174483,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
-1.407016194,-0.576527139,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1.026469723,-0.576527139,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
1.393919164,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
1.470182255,2.880920002,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1.678172504,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
-1.524877335,-0.576527139,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
-1.164360903,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
-1.400083186,-0.576527139,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
-0.51959113,0.726530829,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
-0.845442521,1.404120972,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0.811546465,-0.576527139,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1.088866798,-0.576527139,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
-1.344619119,-0.576527139,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
-1.379284161,-0.576527139,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
-1.025700737,-0.576527139,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
-1.101963828,-0.576527139,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
-1.289155053,0.900271891,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0.444097025,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1.068067773,2.238078071,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
-1.67047051,-0.315915545,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
1.075000781,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
-0.914772604,-0.576527139,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
0.076647585,1.213005803,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1.172062898,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
0.305436859,0.11843711,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
0.860077524,0.917645997,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1.095799806,-0.090052164,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
1.151263873,-0.576527139,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
-1.275289036,-0.576527139,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
-0.394796981,-0.246419121,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
0.818479474,-0.576527139,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
